start_time,end_time,start_lat         ,start_lng         ,end_lat           ,end_lng           ,act_duration,duration,distance,labels
15.9      ,16.0    ,118.95837         ,32.113552         ,118.955726        ,32.111727         ,240         ,99      ,413     ,0
12.0      ,13.7    ,118.95848799999999,32.112744         ,118.95849399999999,32.111851         ,6120        ,24      ,98      ,2
17.0      ,18.2    ,118.955726        ,32.111727         ,118.954996        ,32.112211         ,4200        ,26      ,109     ,0
1.8       ,7.7     ,118.95921299999999,32.113251         ,118.95820900000001,32.112508         ,21300       ,29      ,122     ,1
18.3      ,19.8    ,118.954996        ,32.112211         ,118.95883700000002,32.111796000000005,5400        ,135     ,564     ,0
21.0      ,21.1    ,118.95883700000002,32.111796000000005,118.95513000000001,32.113268         ,120         ,110     ,457     ,0
16.4      ,16.7    ,118.95263         ,32.11795          ,118.952786        ,32.117874         ,960         ,4       ,16      ,0
15.7      ,15.7    ,118.96034399999999,32.109590000000004,118.96201299999998,32.112777         ,120         ,146     ,607     ,0
17.4      ,17.4    ,118.95509299999999,32.116487         ,118.954095        ,32.114581         ,120         ,93      ,386     ,0
17.4      ,22.2    ,118.954095        ,32.114581         ,118.95623         ,32.110690000000005,17340       ,112     ,468     ,0
15.8      ,16.1    ,118.96201299999998,32.112777         ,118.95263         ,32.11795          ,1200        ,345     ,1436    ,3
16.6      ,18.6    ,118.959551        ,32.116576         ,118.959626        ,32.116748         ,7320        ,5       ,19      ,0
14.6      ,16.0    ,118.959851        ,32.116698         ,118.959551        ,32.116576         ,4800        ,6       ,23      ,0
8.1       ,9.9     ,118.958832        ,32.109966         ,118.958998        ,32.110123         ,6300        ,6       ,24      ,2
16.3      ,19.3    ,118.958875        ,32.110145         ,118.95899299999999,32.109966         ,10560       ,5       ,21      ,0
21.2      ,23.5    ,118.95899299999999,32.109966         ,118.958923        ,32.110155999999996,8040        ,5       ,21      ,0
1.3       ,3.3     ,118.95855300000001,32.109542         ,118.958982        ,32.109778000000006,7200        ,11      ,47      ,2
5.4       ,5.5     ,118.951182        ,32.112389         ,118.959046        ,32.110071999999995,480         ,611     ,2546    ,3
0.6       ,12.8    ,118.95373000000001,32.122246000000004,118.96056399999999,32.109545000000004,44220       ,420     ,1748    ,1
15.3      ,15.4    ,118.95384299999999,32.124642         ,118.954202        ,32.119184000000004,120         ,164     ,684     ,0
13.9      ,14.1    ,118.96056399999999,32.109545000000004,118.953644        ,32.124439         ,720         ,479     ,1994    ,3
16.9      ,17.3    ,118.95423400000001,32.117519         ,118.956123        ,32.114338000000004,1440        ,94      ,392     ,0
14.1      ,14.8    ,118.954272        ,32.122495         ,118.95423999999998,32.12235          ,2520        ,4       ,16      ,0
10.0      ,11.3    ,118.951375        ,32.107687         ,118.96405700000001,32.115876         ,4680        ,520     ,2167    ,3
11.8      ,11.9    ,118.96405700000001,32.115876         ,118.956911        ,32.112538         ,360         ,238     ,993     ,2
17.3      ,17.4    ,118.958676        ,32.116632         ,118.95330600000001,32.118120000000005,240         ,164     ,684     ,0
17.5      ,17.6    ,118.95330600000001,32.118120000000005,118.957812        ,32.116087         ,240         ,145     ,604     ,0
12.4      ,12.8    ,118.96046799999999,32.109598         ,118.96056399999999,32.109383         ,1320        ,6       ,24      ,2
12.0      ,12.0    ,118.956911        ,32.112538         ,118.96046799999999,32.109598         ,180         ,161     ,670     ,2
18.9      ,19.1    ,118.955409        ,32.115106         ,118.96434099999999,32.115778000000006,720         ,284     ,1182    ,0
12.9      ,13.6    ,118.96056399999999,32.109383         ,118.960125        ,32.116437         ,2640        ,241     ,1005    ,3
18.8      ,18.8    ,118.95792         ,32.116008         ,118.955409        ,32.115106         ,120         ,61      ,253     ,0
7.4       ,22.1    ,118.95451899999999,32.113603000000005,118.95621399999999,32.110673         ,52800       ,86      ,358     ,1
1.6       ,5.7     ,118.95431         ,32.113517         ,118.95451899999999,32.113603000000005,14580       ,6       ,23      ,2
13.2      ,13.3    ,118.95727099999999,32.111605         ,118.954771        ,32.113572         ,120         ,96      ,401     ,2
12.4      ,12.4    ,118.95566699999999,32.116533000000004,118.95727099999999,32.111605         ,240         ,158     ,658     ,2
13.5      ,13.5    ,118.954771        ,32.113572         ,118.958832        ,32.111699         ,120         ,129     ,538     ,2
13.7      ,16.0    ,118.958832        ,32.111699         ,118.959572        ,32.119386999999996,8520        ,254     ,1060    ,3
12.0      ,12.0    ,118.95888500000001,32.112893         ,118.95566699999999,32.116533000000004,120         ,144     ,600     ,2
9.1       ,12.1    ,118.962474        ,32.111418         ,118.962624        ,32.111499         ,10980       ,4       ,17      ,2
17.5      ,18.8    ,118.96311299999999,32.111469         ,118.961444        ,32.109796         ,4920        ,90      ,374     ,0
13.4      ,15.4    ,118.962624        ,32.111499         ,118.96311299999999,32.111469         ,7320        ,12      ,48      ,0
17.3      ,17.8    ,118.959304        ,32.118307         ,118.963016        ,32.110561         ,1800        ,237     ,988     ,0
1.7       ,7.6     ,118.95225500000001,32.123688         ,118.95925         ,32.11817          ,21060       ,312     ,1298    ,1
13.6      ,21.1    ,118.96086499999998,32.115321         ,118.96251200000002,32.114898         ,27000       ,48      ,199     ,1
13.5      ,13.6    ,118.955152        ,32.111745         ,118.96086499999998,32.115321         ,240         ,200     ,833     ,2
22.0      ,22.1    ,118.96276399999999,32.115233         ,118.955801        ,32.116756         ,360         ,181     ,753     ,0
16.3      ,18.4    ,118.958022        ,32.111573         ,118.957357        ,32.109413         ,7380        ,85      ,356     ,0
3.0       ,11.7    ,118.960935        ,32.111469         ,118.959878        ,32.111872         ,31320       ,19      ,80      ,1
13.2      ,13.3    ,118.952598        ,32.118284         ,118.95266799999999,32.122606         ,120         ,123     ,512     ,2
13.7      ,15.8    ,118.95231399999999,32.122525         ,118.95321000000001,32.115524         ,7440        ,182     ,759     ,0
5.9       ,9.8     ,118.958955        ,32.112807000000004,118.95878300000001,32.112807000000004,14220       ,4       ,17      ,2
18.3      ,20.0    ,118.955999        ,32.116553         ,118.957668        ,32.110133000000005,6240        ,239     ,996     ,0
17.7      ,17.9    ,118.955533        ,32.111765000000005,118.956589        ,32.11633          ,600         ,174     ,724     ,0
22.4      ,22.4    ,118.957507        ,32.110232         ,118.953317        ,32.113973         ,120         ,159     ,664     ,0
11.9      ,12.0    ,118.959019        ,32.112883000000004,118.951525        ,32.122723         ,420         ,364     ,1516    ,3
15.8      ,16.2    ,118.95321000000001,32.115524         ,118.959025        ,32.11613          ,1200        ,167     ,695     ,0
3.7       ,5.7     ,118.95881000000001,32.112815000000005,118.958955        ,32.112807000000004,7380        ,3       ,14      ,2
12.2      ,12.3    ,118.951525        ,32.122723         ,118.952598        ,32.118284         ,240         ,132     ,550     ,2
17.6      ,17.7    ,118.96143899999998,32.109867         ,118.955533        ,32.111765000000005,120         ,172     ,715     ,0
11.7      ,11.9    ,118.95878300000001,32.112807000000004,118.959019        ,32.112883000000004,840         ,6       ,25      ,2
17.0      ,17.3    ,118.959025        ,32.11613          ,118.96143899999998,32.109867         ,1080        ,216     ,902     ,0
12.8      ,22.3    ,118.962303        ,32.111251         ,118.962474        ,32.111251         ,34320       ,4       ,17      ,1
2.7       ,10.8    ,118.96229699999999,32.111131         ,118.962303        ,32.111251         ,29280       ,3       ,13      ,1
11.5      ,12.0    ,118.95871399999999,32.111290999999994,118.95881000000001,32.111197         ,1740        ,3       ,11      ,2
9.9       ,10.0    ,118.954326        ,32.118525         ,118.95871399999999,32.111290999999994,240         ,228     ,951     ,2
15.6      ,17.5    ,118.95603200000001,32.11081          ,118.95601         ,32.110645         ,6660        ,9       ,39      ,0
7.4       ,7.5     ,118.954073        ,32.114693         ,118.96011399999999,32.109598         ,240         ,219     ,911     ,2
7.5       ,8.8     ,118.96011399999999,32.109598         ,118.95428799999999,32.118449         ,4800        ,283     ,1178    ,2
13.5      ,15.5    ,118.956434        ,32.11047          ,118.95603200000001,32.11081          ,7200        ,9       ,36      ,0
17.0      ,17.0    ,118.958848        ,32.112821999999994,118.954186        ,32.114196         ,120         ,138     ,575     ,0
18.3      ,18.3    ,118.95456200000001,32.113839         ,118.95874099999999,32.11156          ,120         ,141     ,587     ,0
17.8      ,17.9    ,118.954218        ,32.114733         ,118.95384299999999,32.122545         ,360         ,234     ,977     ,0
18.1      ,18.2    ,118.95384299999999,32.122545         ,118.95456200000001,32.113839         ,360         ,255     ,1062    ,0
23.6      ,23.8    ,118.955211        ,32.11652          ,118.955077        ,32.112967         ,720         ,121     ,506     ,0
17.0      ,17.1    ,118.954186        ,32.114196         ,118.952335        ,32.122403000000006,240         ,226     ,942     ,0
17.5      ,17.6    ,118.952335        ,32.122403000000006,118.954921        ,32.113484         ,480         ,248     ,1033    ,0
19.1      ,20.2    ,118.95874099999999,32.11156          ,118.95480800000001,32.113476         ,4080        ,130     ,540     ,0
14.6      ,15.9    ,118.958923        ,32.111669         ,118.958848        ,32.112821999999994,4920        ,42      ,176     ,0
8.6       ,8.9     ,118.963375        ,32.114693         ,118.96332199999999,32.110346         ,1140        ,141     ,588     ,2
20.4      ,20.4    ,118.95480800000001,32.113476         ,118.955506        ,32.116285         ,120         ,106     ,440     ,0
9.8       ,13.9    ,118.96332199999999,32.110346         ,118.958923        ,32.111669         ,14820       ,146     ,610     ,2
7.8       ,8.4     ,118.96149799999999,32.109712         ,118.96161599999999,32.109441         ,2280        ,9       ,38      ,2
18.7      ,18.8    ,118.96337         ,32.114736         ,118.964851        ,32.125122999999995,360         ,358     ,1492    ,3
15.9      ,16.1    ,118.96328999999999,32.110409000000004,118.955785        ,32.115215         ,960         ,270     ,1124    ,3
8.7       ,8.7     ,118.96161599999999,32.109441         ,118.956423        ,32.114343         ,240         ,224     ,934     ,2
8.8       ,11.9    ,118.956423        ,32.114343         ,118.96328999999999,32.110409000000004,11100       ,243     ,1012    ,2
16.2      ,18.0    ,118.955785        ,32.115215         ,118.96337         ,32.114736         ,6420        ,217     ,904     ,0
3.7       ,3.8     ,118.95533400000001,32.115458000000004,118.95563500000002,32.115491         ,120         ,36      ,148     ,2
7.6       ,7.6     ,118.95563999999999,32.115496         ,118.96149799999999,32.109712         ,240         ,259     ,1080    ,2
11.4      ,15.4    ,118.951187        ,32.112657         ,118.96043         ,32.111228000000004,14340       ,611     ,2544    ,3
1.4       ,5.4     ,118.96091799999999,32.111527         ,118.960935        ,32.111655999999996,14460       ,3       ,14      ,2
7.4       ,11.4    ,118.960935        ,32.111655999999996,118.951187        ,32.112657         ,14340       ,703     ,2929    ,3
20.1      ,20.5    ,118.955651        ,32.111527         ,118.958569        ,32.112802         ,1380        ,96      ,401     ,0
21.0      ,22.2    ,118.95839699999999,32.112617         ,118.954224        ,32.113765         ,4080        ,125     ,522     ,0
12.1      ,14.9    ,118.958821        ,32.1112           ,118.96163700000001,32.115707         ,10320       ,194     ,810     ,2
19.8      ,19.9    ,118.960902        ,32.114581         ,118.95423999999998,32.115795         ,360         ,253     ,1056    ,0
20.0      ,20.1    ,118.95423999999998,32.115795         ,118.955651        ,32.111527         ,240         ,123     ,512     ,0
19.0      ,19.1    ,118.96188899999999,32.115319         ,118.960902        ,32.114581         ,240         ,147     ,614     ,0
12.0      ,12.1    ,118.96251200000002,32.115114         ,118.956997        ,32.115463         ,240         ,145     ,605     ,2
11.6      ,11.6    ,118.96056999999999,32.114041         ,118.96251200000002,32.115114         ,120         ,114     ,476     ,2
15.3      ,15.4    ,118.957094        ,32.11197          ,118.954004        ,32.115233         ,480         ,132     ,548     ,0
13.6      ,15.2    ,118.951198        ,32.1229           ,118.957094        ,32.11197          ,5760        ,372     ,1550    ,3
12.3      ,12.4    ,118.956997        ,32.115463         ,118.955479        ,32.111823         ,240         ,130     ,541     ,2
13.0      ,13.6    ,118.955479        ,32.111823         ,118.951198        ,32.1229           ,2040        ,330     ,1374    ,3
4.3       ,6.9     ,118.95381599999999,32.123476000000004,118.953655        ,32.123349         ,9360        ,4       ,15      ,2
21.3      ,21.6    ,118.95428799999999,32.115048         ,118.953896        ,32.114984         ,1080        ,10      ,40      ,0
11.2      ,11.3    ,118.96163200000001,32.115479         ,118.960355        ,32.113638         ,240         ,110     ,459     ,2
11.2      ,11.2    ,118.960897        ,32.11598          ,118.96163200000001,32.115479         ,120         ,18      ,73      ,2
8.9       ,9.3     ,118.953655        ,32.123349         ,118.960897        ,32.11598          ,1620        ,342     ,1426    ,3
